Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,MA_7,MA_20,MA_50,MA_200,EMA_20,Volatility_20,BB_Upper,BB_Lower,BB_Width,Price_Range,Vol_MA_20,Vol_Ratio,RSI,Momentum_10,Momentum_30,Year,Month,Quarter,DayOfWeek,Golden_Cross,Death_Cross,Next_Day_Return,Price_Up
2018-01-02,287.3,291.71,283.75,290.29,21970064,NFLX,0.0896458987001525,289.12142857142857,278.372,270.0654,199.98535,280.78454011452766,2.2897647587190364,301.2860302687623,255.45796973123774,45.82806053752458,7.9599999999999795,20984277.35,1.0469773932910775,67.64089427107592,17.54000000000002,29.420000000000016,2018,1,1,1,0,0,-6.920665541355209,0
2018-01-03,268.61,274.73,266.33,270.2,5773219,NFLX,-6.920665541355209,287.4742857142857,278.50300000000004,270.2658,200.65859999999998,279.7764886750488,2.814938753570549,301.18604175276664,255.81995824723342,45.366083505533226,8.400000000000034,20455632.2,0.28223126733770665,49.73756036111695,-15.930000000000007,8.45999999999998,2018,1,1,2,0,0,-2.035529237601774,0
2018-01-04,263.82,271.13,258.96,264.7,24642128,NFLX,-2.035529237601774,283.8257142857143,278.0725,270.269,201.31995000000003,278.34063261075846,2.8094125899954245,301.48559024321014,254.65940975678987,46.82618048642027,12.170000000000016,20921307.8,1.1778483561147166,45.38012892663459,-28.590000000000032,6.110000000000014,2018,1,1,3,0,0,-0.33622969399319524,0
2018-01-05,263.64,267.64,261.71,263.81,21421389,NFLX,-0.33622969399319524,280.6042857142857,277.928,270.27819999999997,201.9627,276.9567628383053,2.757946303509009,301.6699828906266,254.18601710937338,47.48396578125323,5.930000000000007,21343589.95,1.0036450779921398,48.39589698821476,-20.319999999999993,-7.610000000000014,2018,1,1,4,0,0,-2.528334786399311,0
2018-01-08,254.34,261.81,248.3,257.14,12357832,NFLX,-2.528334786399311,275.93857142857144,277.5175,270.0532,202.54954999999998,275.06945209180003,2.813294158866505,302.4302022135056,252.60479778649437,49.82540442701122,13.509999999999991,21707172.95,0.5692971640510194,41.54479471346549,-24.590000000000032,-18.710000000000036,2018,1,1,0,0,0,3.818931321459118,1
2018-01-09,264.66,267.67,258.35,266.96,24038941,NFLX,3.818931321459118,271.8757142857143,277.7065,270.103,203.18425,274.2971233211524,2.9408504460105194,302.2152973679027,253.19770263209733,49.017594735805346,9.319999999999993,22690856.75,1.05941090126533,39.2,-23.28000000000003,2.7799999999999727,2018,1,1,1,0,0,-2.929277794426133,0
2018-01-10,257.75,262.0,253.7,259.14,11625044,NFLX,-2.929277794426133,267.46285714285716,277.664,270.0114,203.76194999999998,272.85358776675696,3.0059102286223247,302.30474452053295,253.02325547946702,49.281489041065925,8.300000000000011,22959997.85,0.5063172947988756,30.902583603623754,-27.220000000000027,-6.740000000000009,2018,1,1,2,0,0,-0.7486300841244131,0
2018-01-11,260.11,261.09,252.95,257.2,8545636,NFLX,-0.7486300841244131,262.73571428571427,276.989,269.9246,204.3218,271.36276988420866,2.850130862033146,303.127116470615,250.8508835293849,52.27623294123012,8.139999999999986,22751748.55,0.37560348301229796,33.61722837328142,-32.60000000000002,-5.410000000000025,2018,1,1,3,0,0,0.5054432348367,1
2018-01-12,257.46,262.57,252.97,258.5,18161311,NFLX,0.5054432348367,261.06428571428575,276.2275,269.8418,204.89605,270.1377441809507,2.838267703529989,303.62258129112286,248.83241870887719,54.79016258224567,9.599999999999994,23075955.25,0.7870231504284096,35.67640892835121,-36.89999999999998,-9.660000000000025,2018,1,1,4,0,0,3.400386847195369,1
2018-01-15,267.17,273.57,263.64,267.29,21991394,NFLX,3.400386847195369,261.4342857142857,276.2545,269.6542,205.5061,269.8665304494316,2.895480660460238,303.61128918909714,248.89771081090288,54.713578378194256,9.930000000000007,23240338.9,0.9462596089767005,35.8977510138872,-22.739999999999952,3.2000000000000455,2018,1,1,0,0,0,-2.9481087956900742,0
2018-01-16,257.52,263.79,253.07,259.41,3074804,NFLX,-2.9481087956900742,260.8057142857143,275.5875,269.5236,206.04965,268.87067040662856,2.920849662577264,303.9365609702437,247.23843902975625,56.698121940487454,10.720000000000027,22242393.05,0.138240700678563,34.21576666276211,-30.879999999999995,-4.619999999999948,2018,1,1,1,0,0,2.7832388882463865,1
2018-01-17,267.34,268.1,261.2,266.63,15045998,NFLX,2.7832388882463865,262.16142857142853,274.6125,269.44419999999997,206.62740000000002,268.6572732250449,2.7593136561772837,302.7755925896001,246.44940741039994,56.32618517920014,6.900000000000034,16933588.5,0.8885297998117765,37.00504767246215,-3.569999999999993,-0.9499999999999886,2018,1,1,2,0,0,0.24378352023401995,1
2018-01-18,265.87,269.82,261.2,267.28,22754093,NFLX,0.24378352023401995,262.20714285714286,273.312,269.5572,207.1798,268.5261043464692,2.683072580157666,300.2176813409531,246.40631865904692,53.81136268190619,8.620000000000005,17244022.85,1.3195350758886288,33.30166270783849,2.579999999999984,-6.03000000000003,2018,1,1,3,0,0,-1.9455252918287869,0
2018-01-19,260.23,265.8,259.82,262.08,6789514,NFLX,-1.9455252918287869,262.6271428571428,272.20950000000005,269.6082,207.7489,267.9121896468055,2.6332868610802462,299.0557213159922,245.36327868400795,53.69244263198422,5.980000000000018,17244660.35,0.39371688755818257,33.36903486849937,-1.7300000000000182,-4.6200000000000045,2018,1,1,4,0,0,1.2362637362637319,1
2018-01-22,265.42,268.26,261.3,265.32,24734323,NFLX,1.2362637362637319,263.78714285714284,271.389,269.5872,208.3183,267.66531444234784,2.654561107948205,298.01221495869163,244.76578504130836,53.24642991738327,6.9599999999999795,17416738.8,1.420146635029056,35.65107458912766,8.180000000000007,-0.03000000000002956,2018,1,1,0,0,0,0.6558118498417143,1
2018-01-23,263.89,272.67,260.11,267.06,21750087,NFLX,0.6558118498417143,265.01,270.23,269.58079999999995,208.89245,267.6076654478385,2.5511257200074606,295.3750252482813,245.08497475171873,50.29005049656257,12.560000000000002,17522492.4,1.2412667389714491,47.71337023011943,0.10000000000002274,3.8799999999999955,2018,1,1,1,0,0,-1.104620684490376,0
2018-01-24,260.99,269.54,258.07,264.11,4940483,NFLX,-1.104620684490376,264.55571428571426,269.1175,269.6298,209.45435,267.2745544528062,2.5470863232215555,293.20426323539044,245.03073676460957,48.17352647078087,11.470000000000027,17030091.05,0.29010314657125685,49.553774013008635,4.970000000000027,4.1200000000000045,2018,1,1,2,0,0,0.37105751391464104,1
2018-01-25,263.3,269.25,262.93,265.09,22689114,NFLX,0.37105751391464104,265.3671428571428,267.882,269.7686,210.01715000000002,267.06650164777705,2.5267738578089163,289.9524304205249,245.81156957947513,44.140860841049744,6.319999999999993,16933202.65,1.3399186479351561,50.96676737160119,7.889999999999986,-5.610000000000014,2018,1,1,3,0,0,-0.6337470293107828,0
2018-01-26,260.48,266.04,255.48,263.41,23286379,NFLX,-0.6337470293107828,264.90714285714284,266.28249999999997,269.7842,210.6025,266.7182633956078,2.465779335562596,284.2024035182984,248.36259648170153,35.83980703659688,10.56000000000003,16938679.9,1.374745797044078,55.1217121385395,4.910000000000025,-10.319999999999993,2018,1,1,4,0,0,0.46695265935232655,1
2018-01-29,262.15,266.53,259.88,264.64,9825711,NFLX,0.46695265935232655,264.53000000000003,265.01300000000003,269.8966,211.19514999999998,266.52033354840705,2.4564769967751103,279.0194302525988,251.00656974740124,28.01286050519755,6.649999999999977,16270873.2,0.6038834473862166,47.795515013302925,-2.650000000000034,-2.1100000000000136,2018,1,1,0,0,0,1.67397218863361,1
2018-01-30,268.03,270.03,265.94,269.07,4261402,NFLX,1.67397218863361,265.5285714285714,263.952,270.06059999999997,211.80180000000001,266.76315892474923,2.4992208962375226,271.7233850286175,256.1806149713825,15.542770057234975,4.089999999999975,15385440.1,0.27697628227092447,60.08531383302868,9.659999999999968,-3.680000000000007,2018,1,1,1,0,0,3.712788493700536,1
2018-01-31,281.09,283.76,276.15,279.06,17553939,NFLX,3.712788493700536,267.49142857142857,264.395,270.407,212.43189999999998,267.93428664620166,2.1315711616302404,274.36508895066,254.42491104933998,19.94017790132,7.610000000000014,15974476.1,1.0988741596351945,69.08170391061458,12.430000000000007,-7.069999999999993,2018,1,1,2,0,0,-2.512004586827199,0
2018-02-01,272.52,275.49,265.82,272.05,15229115,NFLX,-2.512004586827199,268.20428571428573,264.7625,270.6762,213.0332,268.3262593465634,2.1601422663291285,275.3053207051488,254.21967929485118,21.085641410297626,9.670000000000016,15503825.45,0.9822811182384668,60.755675504048305,4.770000000000039,-21.24000000000001,2018,2,1,3,0,0,4.914537768792493,1
2018-02-02,285.51,290.43,282.92,285.42,13967690,NFLX,4.914537768792493,271.24857142857144,265.84299999999996,270.95619999999997,213.71245,269.9542346468907,2.4022829818403713,279.8388115539076,251.84718844609233,27.991623107815258,7.509999999999991,15131140.5,0.9231088694206494,63.4157170341868,23.340000000000032,1.2900000000000205,2018,2,1,4,0,0,-4.088711372713904,0
2018-02-05,272.4,278.35,266.01,273.75,5126028,NFLX,-4.088711372713904,272.4857142857143,266.6735,270.9142,214.33919999999998,270.3157361090916,2.525319209067852,280.4646249493391,252.88237505066087,27.582249898678242,12.340000000000032,14769550.3,0.3470673037350365,60.04764573991032,8.430000000000007,-7.980000000000018,2018,2,1,0,0,0,-0.11689497716894648,0
2018-02-06,276.26,277.0,270.5,273.43,22762248,NFLX,-0.11689497716894648,273.9171428571429,266.997,271.0992,214.947,270.61233267013046,2.3899714809577883,281.11605781856827,252.87794218143176,28.238115637136502,6.5,14705715.65,1.547850410122679,55.27458889233635,6.3700000000000045,-16.810000000000002,2018,2,1,1,0,0,1.5104414292506307,1
2018-02-07,276.87,280.47,274.86,277.56,6077195,NFLX,1.5104414292506307,275.7628571428572,267.918,271.33279999999996,215.5675,271.2740152729752,2.293454071753498,282.28009719328406,253.55590280671598,28.724194386568087,5.610000000000014,14428323.2,0.4211989789638203,57.565498969679155,13.449999999999989,-8.800000000000011,2018,2,1,2,0,0,0.832252485948981,1
2018-02-08,277.09,281.37,271.57,279.87,5326344,NFLX,0.832252485948981,277.3057142857143,269.05150000000003,271.678,216.20605,272.0926804850728,2.280117839952451,283.4302859453788,254.67271405462128,28.757571890757504,9.800000000000011,14267358.6,0.37332376295637515,63.67409684857806,14.78000000000003,-9.930000000000007,2018,2,1,3,0,0,-1.161253439096721,0
2018-02-09,277.4,278.72,275.3,276.62,14845708,NFLX,-1.161253439096721,276.95714285714286,269.95750000000004,271.8472,216.81730000000005,272.5238537722087,2.3081875540053494,283.8108019054692,256.1041980945309,27.706603810938304,3.420000000000016,14101578.45,1.0527692380422846,58.68429142330159,13.20999999999998,-18.779999999999973,2018,2,1,4,0,0,-0.2458245969199635,0
2018-02-12,273.39,281.7,266.75,275.94,16886255,NFLX,-0.2458245969199635,277.5128571428571,270.39,272.0842,217.42105,272.84920103199835,2.1971061910339467,284.43147990400587,256.3485200959941,28.082959808011765,14.949999999999989,13846321.5,1.219548094416268,56.937500000000014,11.300000000000011,-14.089999999999975,2018,2,1,0,0,0,-0.8733782706385584,0
2018-02-13,272.52,274.08,271.22,273.53,13738073,NFLX,-0.8733782706385584,275.81428571428575,271.096,272.2742,217.9937,272.91403902895087,2.0877882865067297,284.20168763632483,257.9903123636752,26.21137527264966,2.859999999999957,14379484.95,0.9553939551916983,57.42199810904505,4.4599999999999795,-16.760000000000048,2018,2,1,1,0,0,-1.0858041165502708,0
2018-02-14,270.61,273.6,266.78,270.56,4076837,NFLX,-1.0858041165502708,275.3585714285714,271.2925,272.3338,218.56130000000002,272.68984483571745,2.0224421897850156,284.2330553854568,258.35194461454324,25.88111077091355,6.82000000000005,13831026.9,0.294760253846372,54.17876241405656,-8.5,0.36000000000001364,2018,2,1,2,0,0,2.084565345949141,1
2018-02-15,278.68,280.08,270.74,276.2,19226854,NFLX,2.084565345949141,275.7542857142857,271.7385,272.39160000000004,219.16029999999998,273.0241453275539,2.070992282569318,284.7115932479851,258.7654067520149,25.94618649597021,9.339999999999975,13654664.95,1.408079514979238,59.213369831436374,4.149999999999977,11.5,2018,2,1,3,0,0,0.9992758870383645,1
2018-02-16,278.91,285.12,272.84,278.96,14488057,NFLX,0.9992758870383645,275.9542857142857,272.5825,272.6368,219.77739999999997,273.58946482016785,2.0155209863067944,285.09815062336673,260.06684937663323,25.031301246733506,12.28000000000003,14039592.1,1.0319428724713449,60.093036368762334,-6.460000000000036,15.149999999999977,2018,2,1,4,0,0,-1.3156008029824973,0
2018-02-19,276.62,280.6,274.7,275.29,19125202,NFLX,-1.3156008029824973,275.3,273.081,272.8356,220.39880000000002,273.75142055158045,2.035919094346805,285.16547268191147,260.99652731808857,24.1689453638229,5.900000000000034,13759136.05,1.390000210078597,54.43146195497295,1.5400000000000205,18.150000000000034,2018,2,1,0,0,0,2.1940499110029377,1
2018-02-20,284.65,286.52,274.78,281.33,12926354,NFLX,2.1940499110029377,275.97285714285715,273.79449999999997,273.1986,221.0431,274.4731900228585,2.0824028826441316,286.0657817929493,261.52321820705066,24.54256358589862,11.740000000000009,13317949.4,0.9705964192956011,51.71372489808243,7.899999999999977,14.370000000000005,2018,2,1,1,0,0,0.885081576795943,1
2018-02-21,281.31,287.53,275.62,283.82,4629040,NFLX,0.885081576795943,277.09857142857146,274.78,273.6752,221.69310000000002,275.3633624016339,2.0601258139471317,286.9418263863819,262.61817361361807,24.323652772763808,11.909999999999968,13302377.25,0.3479859210879018,59.53654188948306,6.259999999999991,24.680000000000007,2018,2,1,2,0,0,2.0012684095553457,1
2018-02-22,287.94,294.88,283.14,289.5,13628172,NFLX,2.0012684095553457,279.38,276.0005,274.05120000000005,222.36900000000003,276.7097088395735,2.0917366801050945,288.9421707210659,263.05882927893407,25.883341442131837,11.740000000000009,12849330.15,1.0606134203812951,53.77637911884486,9.629999999999995,32.30000000000001,2018,2,1,3,0,0,1.5993091537132909,1
2018-02-23,293.39,301.19,290.42,294.13,23440505,NFLX,1.5993091537132909,282.7471428571428,277.5365,274.4592,223.06965,278.36878418818554,2.0897611141244172,291.44245975982847,263.6305402401715,27.811919519656954,10.769999999999982,12857036.45,1.8231654776089556,71.69008088548323,17.50999999999999,35.629999999999995,2018,2,1,4,0,0,-1.6183320300547366,0
2018-02-26,288.83,291.19,285.39,289.37,5916596,NFLX,-1.6183320300547366,284.62857142857143,278.773,274.9116,223.76815,279.41651902740597,2.1466170562504776,292.2416225607548,265.30437743924523,26.93724512150959,5.800000000000011,12661580.7,0.4672873111332774,65.49980552314278,13.430000000000007,22.079999999999984,2018,2,1,0,0,0,-1.0229118429691986,0
2018-02-27,285.79,292.78,279.51,286.41,7127436,NFLX,-1.0229118429691986,285.6928571428571,279.64,275.1848,224.45644999999996,280.08256483431967,2.151671823494375,292.7050985453559,266.5749014546441,26.130197090711818,13.269999999999982,12804882.4,0.5566186222842624,58.805970149253774,12.880000000000052,27.0,2018,2,1,1,0,0,1.8539855451974452,1
2018-02-28,294.58,301.48,286.46,291.72,7866940,NFLX,1.8539855451974452,288.04,280.273,275.2966,225.17465,281.19089199295587,2.0350600330109625,294.4031172938056,266.1428827061944,28.260234587611194,15.020000000000039,12320532.45,0.6385227287802809,61.12676056338033,21.160000000000025,25.090000000000032,2018,2,1,2,0,0,1.5528589058000808,1
2018-03-01,297.78,304.62,290.55,296.25,23239727,NFLX,1.5528589058000808,290.17142857142863,281.483,275.3558,225.92629999999997,282.6250927555315,1.9466298739974213,296.7473431772035,266.2186568227965,30.528686354407,14.069999999999993,12721063.05,1.8268698856893095,67.99926645883005,20.05000000000001,28.970000000000027,2018,3,1,3,0,0,0.16540084388185772,1
2018-03-02,297.5,302.34,290.84,296.74,3384083,NFLX,0.16540084388185772,292.01714285714286,282.04900000000004,275.608,226.6808,283.9693696359571,1.6378928521873115,298.70413848320084,265.39386151679923,33.3102769664016,11.5,12191882.7,0.27756853336523657,69.1387559808613,17.78000000000003,34.660000000000025,2018,3,1,4,0,0,0.46505358226056615,1
2018-03-05,296.76,302.92,292.27,298.12,11920206,NFLX,0.46505358226056615,293.2485714285714,283.26750000000004,275.93580000000003,227.43344999999997,285.3170487182469,1.2884779047222819,300.9031610906743,265.6318389093258,35.27132218134852,10.650000000000034,12531591.6,0.9512124541307267,73.06321515663113,22.829999999999984,32.80000000000001,2018,3,1,0,0,0,3.022272910237489,1
2018-03-06,309.52,312.83,304.65,307.13,19419167,NFLX,3.022272910237489,295.1057142857143,284.9525,276.2736,228.19820000000004,287.39447264984244,1.4037336116297772,304.91660766191916,264.9883923380808,39.928215323838344,8.180000000000007,12364437.55,1.570566143544475,80.80876158382483,25.80000000000001,40.06999999999999,2018,3,1,1,0,0,-1.0939992836909496,0
2018-03-07,307.08,312.94,297.76,303.77,8607968,NFLX,-1.0939992836909496,297.16285714285715,286.26300000000003,276.6218,228.94080000000002,288.9540466831908,1.4345272902836408,307.5791052036363,264.9468947963638,42.63221040727251,15.180000000000007,12490976.2,0.689134929261974,74.15454704748558,19.94999999999999,39.65999999999997,2018,3,1,2,0,0,1.4122526911808375,1
2018-03-08,310.43,314.7,303.07,308.06,18850653,NFLX,1.4122526911808375,300.2557142857143,287.6725,276.98699999999997,229.69809999999998,290.77366128479173,1.4482053499446768,310.8550368713031,264.4899631286969,46.36507374260623,11.629999999999995,13167191.65,1.4316380820658898,74.82935153583624,18.560000000000002,42.97000000000003,2018,3,1,3,0,0,-0.24021294553009387,0
2018-03-09,303.65,312.63,298.9,307.32,12054860,NFLX,-0.24021294553009387,302.4842857142857,289.2075,277.22540000000004,230.45059999999998,292.34950306719253,1.4069592154855801,313.3541335236647,265.06086647633526,48.29326704732944,13.730000000000018,13027649.25,0.9253288731272835,78.76773845877491,13.189999999999998,43.90999999999997,2018,3,1,4,0,0,-0.2733307301835186,0
